SMILES,MW,LogP,NumHDonors,NumHAcceptors,TPSA,Solubility
ONCCNOOOONCCNN,213.194,-2.750899999999999,6,10,131.29000000000002,-2.2952387118741346
NNOOO,80.04299999999999,-1.2141000000000002,3,5,76.74000000000001,-2.2200988220107822
NNONOON,110.07300000000001,-2.3772,4,7,103.79,-1.09218672999185
CONCCNCON,135.167,-1.425199999999999,3,5,68.53999999999999,-2.106080177430466
CCONNNOCNCOCCO,210.23399999999995,-2.0181999999999976,5,8,96.04,-0.37310208347685103
ONCONOCNONONC,199.16700000000003,-2.575199999999999,6,10,117.30000000000001,-1.3901100480503237
CNNNC,75.11500000000001,-1.1551999999999996,3,3,36.089999999999996,-1.814751360999317
CCCOO,76.09499999999998,0.8860000000000001,1,2,29.46,-4.342360981299013
OONOCN,94.07000000000001,-1.1716000000000002,3,5,76.74,-1.6353138517738668
NOOCCOCCNOO,168.149,-1.1808999999999992,3,7,95.20000000000002,-0.4845716259571793
OCNNC,76.099,-1.3398,3,3,44.29,-1.7259480734205495
ONCOOC,93.082,-0.4993000000000001,2,4,50.72,-0.3441880292816364
NCNNN,76.10300000000001,-2.1295,4,4,76.1,-1.923548306248865
COCCONOCNCCO,180.20399999999998,-1.3749999999999991,3,6,71.98,-1.1913604415504238
OCCNOC,91.11,-0.8703000000000001,2,3,41.489999999999995,-1.1683091993067583
NNONCNONNCC,166.185,-2.6062999999999983,6,8,104.63000000000001,-2.316038418190489
ONCONON,109.08500000000001,-1.7508,4,6,88.77,-2.7888409070348437
OCCNONCONOO,169.137,-2.1121999999999987,5,8,104.24000000000001,-1.9486204662364437
OOCCNOCOONCCN,197.19099999999997,-1.6337999999999981,4,8,107.23,-1.5867199237880694
NCCCON,90.126,-0.7745000000000002,2,3,61.269999999999996,-3.6383529514498067
OCCNCONONCC,165.19299999999998,-1.4968999999999995,4,6,74.78,-2.6482477837153926
OOCCC,76.095,0.8859999999999999,1,2,29.46,-2.7776842698860644
NNNOCONONOON,186.128,-3.462299999999999,6,11,146.31000000000003,-0.8425929386122681
NOONCNCNCNN,166.185,-3.1720999999999986,6,8,118.62,-1.6942427685146915
OCOCCOOOOOC,170.117,-0.6744000000000001,1,7,75.61000000000001,-0.6238936000844324
NNCNCNNNCCONN,194.243,-4.051999999999999,8,9,133.45000000000002,-1.7498317144404005
CCNNONNOC,136.155,-1.3972999999999993,4,6,66.58,-3.2803542333849856
CNCCN,74.127,-0.8354999999999999,2,2,38.05,-3.560613476993452
CONCO,77.083,-0.9128000000000001,2,3,41.489999999999995,-3.479891049457443
COOCNC,91.10999999999999,-0.25870000000000015,1,3,30.490000000000002,-3.6783342651345077
CNCCCCN,102.18100000000001,-0.055300000000000016,2,2,38.05,-3.959218914138069
NNCNOCNC,120.15599999999999,-1.8946999999999996,4,5,71.34,-2.649441109934238
OCOCNOON,124.09599999999999,-1.7631999999999994,3,6,85.97,-2.750434446712142
OOCCCCNCCNNN,178.23600000000002,-1.1862999999999975,5,6,91.57,-1.4924776115884488
CNCONCCNC,133.195,-1.0960999999999994,3,4,45.32,-2.569675584378209
CCOCOO,92.094,0.47000000000000003,1,3,38.69,-0.6538354296968427
CCNOONONO,139.11100000000002,-1.2108999999999996,4,7,84.01,-1.190254055423855
COOOONCONNOCC,199.163,-1.1329999999999993,3,9,91.47000000000001,-1.3991658524226778
OCONNNNOCCOOCN,213.19399999999996,-3.2327999999999983,6,10,131.29000000000002,-0.9521595917448991
OOCCNCN,106.125,-1.018199999999999,3,4,67.51,-2.82322125945959
CONOCCOOOCOCC,197.18699999999995,-0.05720000000000036,1,7,67.41000000000001,-1.5495598669680164
OOCOCNNN,123.11200000000001,-1.6244999999999994,4,6,88.77,-3.1669370202043607
OCNCNNNOCNC,165.197,-2.8093999999999975,6,7,89.61,-2.063659557426961
COOCCCCOOCNOOC,211.214,0.33290000000000003,1,7,67.41000000000001,-0.6151084780671567
OCOCNNNNNOCNNN,212.214,-4.624699999999998,9,11,148.92000000000002,-2.554554428233466
NNNNCNNNNOO,168.16100000000003,-4.0756,9,10,139.69,-2.563403211381966
OCNONOO,110.06899999999999,-1.6334,4,6,82.98,-1.0234258045245195
OOOCCNOC,123.108,-0.4414,2,5,59.95,-2.16645572703804
CNNNNNCNNC,149.202,-3.0942999999999987,7,7,84.21,0.2196968784747857
CCONNNC,105.14099999999999,-0.8334999999999992,3,4,45.32,-1.492397269736931
CONCONOOO,140.095,-1.0476999999999994,3,7,81.21000000000001,-2.27350046363424
OOONCON,110.069,-1.2399999999999998,3,6,85.97,-1.933702581568029
NOONCOC,108.097,-1.0832,2,5,65.74000000000001,-1.6031225702204133
OCOOCOO,110.065,-0.6685000000000001,2,5,68.15,-2.56160119032253
NNNOONNCOCONC,198.183,-3.0906999999999982,6,10,123.09000000000002,-2.414292841864353
CNCOCNNONOCNO,197.19500000000002,-2.464299999999998,6,9,108.07000000000001,-1.5894085067338246
NCONOCO,108.097,-1.6948,3,5,76.74000000000001,-2.8861645484461196
CCNNOOCNNONCON,212.20999999999998,-2.700599999999998,6,10,123.09,-2.4434783414638965
COONCN,92.09800000000001,-1.0148,2,4,56.510000000000005,-1.6953566444509334
COCNCNOON,137.13899999999998,-1.5360999999999985,3,6,77.77,-2.263271037568086
NCNONNONO,139.115,-2.741599999999999,6,8,112.83000000000001,-1.2556156171674997
NOOCN,78.071,-1.2755,2,4,70.5,-1.3550564272095973
OOCNCON,108.09700000000001,-1.1290999999999998,3,5,76.74,-0.18483704913814814
NOONCCN,107.11300000000001,-1.7283999999999988,3,5,82.53,-1.8568959860092564
OCCNCNNNCCCCC,190.29099999999997,-0.6851999999999998,5,5,68.35,-2.9760261762881552
CNONN,77.087,-1.4842999999999993,3,4,59.31,-1.7760848452964213
NCOOONCOO,140.095,-1.2658999999999998,3,7,95.20000000000002,-3.0162790732286338
OCCCNO,91.10999999999999,-0.6524000000000001,3,3,52.489999999999995,-2.420943003327396
OONNONCOC,139.111,-1.4747000000000001,4,7,84.01,-2.7564507136873395
OOOCOCNCCN,152.15,-1.112499999999999,3,6,85.97,-3.791856318080251
NNONONOCNN,154.13,-3.3255,6,9,127.85000000000001,-1.5596572657366465
NCNOONOC,123.112,-1.5785999999999996,3,6,77.77000000000001,-1.3477266457122992
NNCCNOOOONNNC,198.18300000000002,-3.090699999999999,6,10,123.09000000000002,-2.3433502662446433
NNCCOONCC,135.167,-1.0776,3,5,68.54,-1.5273492503038282
OCCOOO,94.06599999999999,-0.6001000000000001,2,4,58.92,0.09754702049275954
CONOONCNOCNCC,196.207,-1.449099999999999,4,8,85.04,-2.1620421649239807
CNOCCCOCCNNNNO,209.25000000000006,-1.9632999999999976,6,8,98.84,-2.8101884364316523
CCNCNON,105.14099999999999,-1.051699999999999,3,4,59.31,-1.2306188730286398
CNNCCO,90.126,-1.2972999999999997,3,3,44.29,-3.58563142604945
ONCNOOONNOOOCN,217.13799999999998,-2.9726999999999997,6,12,149.75000000000003,-1.0398147206204853
CNCCOON,106.125,-0.9722999999999997,2,4,56.51,-1.5802495345772818
CONCN,76.099,-0.9463999999999997,2,3,47.28,-1.2119841870552102
CCNCNNOCONC,164.209,-1.3122999999999987,4,6,66.58,-2.8375170293845353
ONNNNN,93.09000000000002,-2.6473000000000004,6,6,94.36999999999999,-1.4971113766560924
CCONOCONCOO,168.149,-0.6150999999999995,3,7,81.21000000000001,-1.624915193134394
ONNCNCNCN,135.171,-2.519799999999999,6,6,94.36999999999999,-0.25821345511909644
NOCNCNNNOCN,166.185,-3.1720999999999986,6,8,118.62,-1.709175785095958
NCOONONOON,156.09799999999998,-2.4715,4,9,122.25000000000001,-1.3753715425965898
NNONONOONN,156.102,-3.436400000000001,6,10,137.08,-0.7045577180954219
OCCONCNONNNNC,196.21100000000004,-3.373199999999998,7,9,110.87,-1.8889646686407267
CCCNCCN,102.18100000000001,-0.055300000000000016,2,2,38.05,-1.5953503695242297
CCONOOCNNNCO,182.18,-2.1031999999999984,5,8,96.04,-0.2116708911792542
NCCCCNCN,117.19600000000001,-0.7688999999999988,3,3,64.07,0.02393852294558041
NONCCCNOCNOC,180.208,-1.5988999999999984,4,7,89.80000000000001,-1.5036869012855796
CNOONCCCNNOC,180.20800000000003,-1.380699999999999,4,7,75.81,-0.019475843305065244
NOONCNCO,123.112,-2.1901999999999995,4,6,88.77000000000001,-2.513194763297082
ONCCCNNOOCOCOO,213.18999999999997,-1.266099999999999,5,9,113.47000000000001,-1.4743937234334803
NCCNONOOOOC,169.13699999999997,-1.6729,3,8,96.23000000000002,-2.572525327435884
NCOONCN,107.11300000000001,-1.7283999999999997,3,5,82.53,-0.8613506784052996
NNNCCCNCCN,147.226,-2.1072999999999986,5,5,88.13,-1.8872443872725273
CNCNCOONNCCO,180.20799999999997,-2.339899999999998,5,7,86.81,-1.758643152353469
CNOCOCOCOOCNO,198.175,-1.0723999999999994,3,8,90.44000000000001,-2.4178804439160952
COCCOCONONN,167.16500000000002,-1.5619999999999985,3,7,87.0,-2.379577258261383
NOOCCCON,122.12400000000001,-0.9113000000000002,2,5,79.73,-1.826413622131324
OOOOONOCCCN,170.12099999999998,-0.9441999999999999,3,8,104.43,-2.293048925446255
ONNCNNONOON,170.129,-3.305399999999999,7,10,134.09,-2.425447845819392
NOOOONC,110.06899999999999,-1.1941000000000004,2,6,74.97000000000001,-3.164506540968789
ONCNONONC,138.127,-1.9854999999999994,5,7,86.81,-2.23910122547363
OOOONOCCCNCOC,198.17499999999998,-0.6410000000000005,3,8,90.44000000000001,-0.6936099828907978
OOCOCCCOOCNN,182.176,-0.7907999999999993,3,7,95.2,-4.188298760813004
OOCNN,78.071,-1.1031999999999997,3,4,67.51,-2.9999970420161763
OONNNNN,109.08900000000001,-2.6319,6,7,103.6,-1.9918918166034596
CCCCCCOONOC,163.21699999999998,1.5809,1,4,39.72,-2.6375421783028936
CONCNOCONN,152.154,-2.0314999999999985,4,7,89.8,-2.510756021083752
NNOOCCNNON,153.142,-2.7875999999999994,5,8,115.82000000000001,-1.0189949784501002
NCNCOONCNCCC,178.23599999999996,-1.1403999999999985,4,6,80.57000000000001,-2.3399176560781547
OCCON,77.08300000000001,-1.1310000000000002,2,3,55.480000000000004,-2.4029648298698585
CONCNN,91.114,-1.4417999999999989,3,4,59.31,-1.3840156469844174
NCCONCNNC,134.183,-1.8521999999999985,4,5,71.34,-3.1581554910816694
CONOCC,91.11,0.08889999999999976,1,3,30.49,-1.7083081590876021
CCCCONOCCONCN,193.24699999999999,-0.32329999999999853,3,6,77.77,-2.1707812279571503
OCOCO,78.067,-1.0974000000000002,2,3,49.69,-2.2101345072507157
OCONNCNNCC,150.182,-1.9663999999999986,5,6,77.58,-1.697038498020159
OOOOCOCNCC,153.134,-0.11970000000000014,2,6,69.18,-4.643743972214365
OONCONNOCCONOO,216.14999999999998,-2.1786999999999983,6,11,134.73000000000002,-3.7473804300234796
CNOCNNONCCOC,180.20799999999997,-1.728299999999998,4,7,75.81,-1.4417471597782452
CCOCOC,90.122,0.6268,0,2,18.46,-2.119460794387492
ONNNN,78.07500000000002,-2.1519000000000004,5,5,82.34,-1.7604926705477069
ONNNNCN,107.11700000000002,-2.6048,6,6,94.36999999999999,-1.9878377368460196
NNCCNCC,103.16899999999998,-0.9408000000000001,3,3,50.08,-0.744278719522814
OOONNOCNOCON,186.12399999999997,-2.325099999999999,5,10,128.49,-0.4664872361296657
OONONNCOCNOOO,202.123,-2.2211999999999996,6,11,134.73000000000002,-0.9055839384924671
ONNONNNNNCNOOC,214.186,-4.035499999999998,9,12,144.16,-3.6700419971902276
OCOONCO,109.08099999999999,-1.6612,3,5,70.95,-3.301853471689376
ONCNNCOC,121.13999999999999,-1.3792000000000002,4,5,65.55,-1.983277443591278
ONCNCNCNCNCNNO,209.25400000000005,-3.405499999999998,9,9,124.67,-3.327417701630597
ONNNONNNCCCC,180.21199999999996,-1.7800999999999987,7,8,101.64,-1.8774783911783561
NCCNCCNN,118.18400000000001,-2.001999999999999,4,4,76.1,-4.0812363450425355
CCCCO,74.12299999999999,0.7787999999999999,1,1,20.23,-2.442661845443396
COOOOOCCCNNOCO,214.174,-1.275099999999999,3,9,99.67000000000002,-1.4741797005303656
NCOOOCO,109.08099999999999,-1.2678000000000003,2,5,73.94000000000001,-1.6755600574234482
NOOONOOCNN,156.09799999999998,-2.4715,4,9,122.25000000000001,-2.5731433040012934
NOCNO,78.071,-1.1869999999999998,3,4,67.51,-2.6235037883543413
CCNNONNC,120.15599999999999,-1.3288999999999997,4,5,57.35,-3.131138663891226
NOONOCNOOOOOOC,219.10599999999997,-1.9889999999999992,3,12,133.15000000000003,-1.2673910486028825
CCNCOONCNONOC,196.207,-1.4490999999999985,4,8,85.04,-1.4346597227915558
NNNCNCON,121.144,-2.6507999999999994,5,6,97.36,-2.2182198724833517
CNNNOONN,123.11600000000001,-2.5435,5,7,92.6,-1.737764806402507
NCOCNO,92.09799999999998,-1.1444999999999999,3,4,67.51,-2.6838695640995596
CCONOOCNOCCNO,197.191,-1.1517999999999988,4,8,93.24000000000001,-0.19601524541378912
OCNNCOC,106.125,-1.3656999999999997,3,4,53.519999999999996,-3.2048235432199417
CNOCCNNOCNO,166.181,-1.9004999999999983,5,7,86.81,-0.6124012940920789
CCNOOONCNONNC,197.19500000000002,-1.9869999999999985,5,9,97.07000000000001,-0.8377365667851344
NOOCC,77.083,-0.17179999999999995,1,3,44.480000000000004,-1.3799967107697724
CCCCNCONO,134.179,0.24400000000000016,3,4,53.519999999999996,-3.0590348123086306
OOONNCOONOCOC,201.13499999999996,-1.6373999999999993,4,10,111.70000000000002,-2.9159199299716776
NONNNN,93.09,-2.7358000000000002,5,6,97.36,-1.956288508164834
NCOOCC,91.11,-0.12929999999999997,1,3,44.480000000000004,-0.711882110309918
CCOOOO,94.06599999999999,0.3590999999999999,1,4,47.92,-1.6256199822410766
OOOOCOO,112.03699999999999,-0.21370000000000006,2,6,77.38000000000001,-1.471055672301127
OCNNCOOCCNCNCO,210.234,-2.977399999999997,6,8,107.04,-1.724967672704456
CNNNCOONONN,168.157,-3.064799999999999,6,9,113.86,-1.9561028147019361
NONNONCOC,138.127,-2.073999999999999,4,7,89.80000000000001,-1.4645881825060327
ONONC,78.07100000000001,-0.9688000000000001,3,4,53.519999999999996,-0.43631135268720755
NNCOCNNCC,134.18300000000002,-1.5045999999999993,4,5,71.34,-2.0070467296989025
OOONON,96.042,-1.2824999999999998,3,6,85.97,-2.923206621271076
OCCCOOCCOCCOC,194.22699999999998,-0.02000000000000024,1,5,57.150000000000006,-1.006388641880302
OCCCNNONCC,149.194,-1.080899999999999,4,5,65.55,-1.2277270869596477
ONOONOOCCCNC,183.164,-1.1942999999999995,4,8,93.24000000000001,-1.4726766119710737
CNNNNNONNCCCCO,209.25399999999996,-3.0624999999999987,8,9,113.67,-1.420541098051384
NNCCNNONCNCC,178.23999999999998,-2.452899999999998,6,7,95.4,-1.3734823863306993
OCCOC,76.095,-0.3749,1,2,29.46,-2.6520871853214363
OCCOCOO,108.09299999999999,-0.5575999999999999,2,4,58.92,-1.6819751337983413
CNONNNN,107.117,-2.4750999999999994,5,6,83.37,-2.8270273534075523
NNOCNCN,106.129,-2.1553999999999993,4,5,85.33,-1.872952753966803
CNONONNOCO,154.126,-2.5357999999999996,5,8,96.04,-1.3738949024661211
CCOONONNOONC,184.15200000000002,-1.602499999999999,4,9,94.27000000000001,-1.0926853903738958
CNNNONOCCOOCO,198.17899999999997,-2.5191999999999983,5,9,105.27000000000001,-2.8145551677977467
CCCOCOCCOCONO,195.215,0.2716000000000002,2,6,69.18,-1.8064122013642834
OCCCNNOCNNNOO,197.19500000000002,-2.644499999999997,7,9,119.07000000000001,-1.1773093716453031
OCNNCNNOCNNN,181.20000000000002,-4.060899999999998,8,9,127.66,-3.160801009176114
COONNOONNCO,170.125,-2.604199999999999,5,9,105.27000000000001,-1.3284537291234448
ONNONONOOCNNN,201.143,-3.8692,8,12,155.35000000000002,-2.6134997014620103
NCCCONCNC,133.195,-0.9666999999999988,3,4,59.31,-3.523487707244629
OONNO,80.04299999999999,-1.1256,4,5,73.75,-1.9174909912744942
CNOOOONOONCNN,201.139,-2.7745999999999995,5,11,129.52,-2.0846687929750836
CCOCCONNOON,167.165,-1.2143999999999986,3,7,87.0,-1.8760325267735125
CCOOCOONOOCO,185.13199999999998,-0.8222000000000003,2,8,87.64000000000001,-1.1614343106581777
CNCCNNCCONCO,178.236,-2.228999999999997,5,6,77.58,-1.5468346911387736
COCNN,76.099,-0.9463999999999997,2,3,47.28,-2.6444230385944945
CNNOONOCO,139.11100000000002,-2.0404,4,7,84.01,-1.6389053315004247
OCOONCNNNNCNO,198.18300000000002,-3.6137999999999986,8,10,131.1,-3.4350945270675353
NCNOCNCONNC,165.19700000000003,-2.4159999999999977,5,7,92.60000000000001,-2.4714159067029153
NOCOCC,91.11,-0.12929999999999997,1,3,44.480000000000004,-2.450623868421682
NNOCOO,94.07,-1.1715999999999998,3,5,76.74000000000001,-1.782437243120852
OCNNNCCN,120.156,-2.5062999999999986,5,5,82.34,-0.7795256575110081
OOONONONC,141.083,-1.5856000000000001,4,8,93.24000000000001,-1.941103453338965
OOOONOCNNOCNOO,218.122,-2.289599999999999,6,12,143.96,-1.8680309889732198
OONNNOO,111.05699999999999,-1.6056,5,7,95.01,-3.302558422110934
OCNONCN,107.11300000000001,-2.1217999999999995,4,5,79.53999999999999,-1.2545439594631644
CNNCCOCC,118.18,-0.25310000000000055,2,3,33.29,-1.1404318475004365
NCCOCNOO,122.12399999999998,-1.0865999999999998,3,5,76.74000000000001,-2.1698576919622727
NCNOOCCCCO,150.178,-0.8721000000000001,3,5,76.74000000000001,0.16811048050515343
COCCOCNCCCNOO,194.231,-0.41919999999999896,3,6,71.98,-2.307753850056124
CCOCNONN,121.14,-1.1200999999999992,3,5,68.53999999999999,-1.586240690685099
CNNNOCCN,120.15600000000002,-1.8946999999999985,4,5,71.33999999999999,-1.6908454723526303
COOCNNCCCC,148.206,0.41619999999999946,2,4,42.52,-3.214298254039555
NNNNCCO,106.129,-2.5487999999999995,5,5,82.34,-1.4845809040504272
CCOOO,78.067,0.4275,1,3,38.69,-1.9133422456497025
OCOCOCO,108.09299999999999,-1.1233,2,4,58.92,-1.9264894779979889
CCCCCOON,119.164,0.9984999999999999,1,3,44.480000000000004,-3.8013313746241977
OOCOOCCO,124.09199999999998,-0.6259999999999999,2,5,68.15,-1.6960245143350896
CNNOONC,107.113,-1.2919999999999996,3,5,54.55,-0.7772784788822733
NONOOOC,110.06899999999999,-1.1941,2,6,74.97000000000001,-1.56570210872743
NOCCNNNNONNONN,213.20200000000003,-4.769199999999999,9,12,163.94000000000003,-2.265157890846618
NNNCCNN,105.14500000000002,-2.5824,5,5,88.13,-0.4845478376899617
COOOCCONNO,154.122,-1.0889999999999993,3,7,81.21000000000001,-0.4738787218220313
NNNCCNC,104.15700000000001,-1.8262999999999994,4,4,62.11,-0.43409745641319253
OCONOONN,125.084,-2.3011,4,7,98.0,-2.8134182486496764
ONCONONNCOCC,182.17999999999998,-1.6212999999999997,5,8,96.04,-3.7316183365372932
OCCCNCNNCCOC,177.24799999999996,-1.3434999999999984,4,5,65.55,-3.4933332673288833
CCONNC,90.12599999999999,-0.33810000000000007,2,3,33.29,-1.0086985514532523
OCCON,77.08300000000001,-1.1310000000000002,2,3,55.480000000000004,-2.445130708008904
OCOCCOCCO,136.14700000000002,-1.0383,2,4,58.92,0.30652747350174714
OONCOCNNONNO,185.14000000000004,-2.6635999999999997,7,10,128.3,-1.0536069591931523
CNCNNCCNONOC,179.22400000000002,-2.1552999999999978,5,7,78.61,-1.6591174606009418
OOCCCCCONON,166.177,-0.027199999999999946,3,6,85.97,-1.6693777521938251
COOCN,77.083,-0.5193999999999999,1,3,44.480000000000004,-2.3086744790178932
NCNCO,76.09899999999999,-1.5579999999999998,3,3,58.28,-2.1962099609571077
NNOCNNNONOC,168.15699999999998,-3.064799999999998,6,9,113.86000000000001,-1.9022158732146668
NOCONNCOOO,155.11,-1.7612999999999994,4,8,107.23000000000002,-2.232853397768117
NNONOCCNCNCO,181.196,-3.095999999999998,6,8,112.83000000000001,-2.2944096087998505
CONCNNCNCNOC,179.224,-2.1552999999999978,5,7,78.61,-1.4796504206403829
ONONNNCNNOC,168.157,-2.9762999999999984,7,9,110.87,-2.5295338174185944
NOCOCNOC,122.124,-1.0407000000000004,2,5,65.74000000000001,-2.86157833969464
CNNCON,91.11400000000002,-1.4417999999999993,3,4,59.31,-1.220717112897252
NOONCNOOC,139.111,-1.647,3,7,87.00000000000001,-1.7585432964306709
NONONCONO,140.09900000000002,-2.3146000000000004,5,8,110.03000000000002,-2.313835409246648
CNCNCNCNCN,147.226,-2.236699999999998,5,5,74.14,-0.9590690962339827
NCCNCNONCO,150.182,-2.5321999999999982,5,6,91.57000000000001,-2.0605811491205985
OCOCO,78.067,-1.0974000000000002,2,3,49.69,-1.1638573053261447
ONNCNCNCCN,149.19799999999998,-2.4772999999999987,6,6,94.36999999999999,-2.453379916663364
ONCCOCNNNOC,166.181,-1.9004999999999985,5,7,86.81,-2.2272092357549647
COONO,79.05499999999999,-0.5418000000000001,2,4,50.72,-2.8099719954724662
OCCNNCCOOOCCO,196.20299999999997,-2.054999999999998,4,7,92.21000000000001,-3.1164375612274404
ONCCONONNC,152.154,-1.942999999999999,5,7,86.81,-2.477776546401897
CCOCOCCN,119.16400000000002,-0.044299999999999895,1,3,44.480000000000004,-2.0372757355803834
OONCNC,92.09799999999998,-0.8425,3,4,53.52,-3.749831187721396
NCNNCNOOOCOCO,198.17899999999997,-2.7373999999999987,5,9,119.26000000000002,-1.321583226448156
COOOCCCNC,135.163,0.10549999999999998,1,4,39.72,-1.3457241018713644
ONCCOOOCONO,170.121,-1.2870999999999995,4,8,101.44000000000001,-1.2692457228942582
CNOOO,79.05499999999999,-0.458,2,4,50.72,-0.7201515437921744
CCCNNNCOONNNCC,208.26600000000002,-1.5653999999999986,6,8,90.64,-2.6154535246376476
NCCOOOCOON,154.12199999999999,-1.3956999999999993,2,7,98.19000000000001,-2.0724059236616936
CCOCNNN,105.141,-1.0516999999999987,3,4,59.31,-2.419967101405941
CNCNCNNCC,132.211,-1.1754999999999989,4,4,48.12,-2.6712581352779363
OCNNCN,91.11400000000002,-2.0534,4,4,70.31,-1.1877876659729405
CCCNNNCCONNOC,193.251,-1.4175999999999982,5,7,78.61,-1.159328230872744
NCNNONOOO,140.099,-2.2308000000000003,5,8,110.03000000000002,-1.5940510744050047
NNONNNNCON,153.146,-3.7524999999999995,7,9,130.65,-2.4983864256630155
OOCONNN,109.08500000000001,-1.6669999999999998,4,6,88.77,0.5476472421032055
OONNNNOCCCNCNN,211.226,-3.173499999999999,8,10,136.89000000000001,-1.5728731777313625
OOOCCC,92.09400000000001,0.8175999999999999,1,3,38.69,-2.0518478904685615
NCCOOCOCCCOC,179.21599999999995,-0.09610000000000007,1,5,62.94000000000001,-2.118728098540349
NNCCONNCOCOOO,198.17899999999997,-2.171699999999997,5,9,119.26000000000002,-3.1691025599857756
OONNNCO,109.085,-2.0604,5,6,85.78,-0.564690104516506
NCNCOOCCCCNN,178.236,-1.3585999999999974,4,6,94.56,-4.399869882323486
NONNNNCCOOCNO,198.183,-3.220399999999998,7,10,134.09,-1.7153496106500639
NONCNOCNON,153.142,-2.7875999999999994,5,8,115.82000000000001,-2.0251323258551155
ONOOONNCCO,155.11,-2.2384999999999997,5,8,104.24000000000001,-0.1510800935417751
CONOCONNNO,154.126,-2.0538999999999996,5,8,96.04,-1.6562071692881266
NCNONCNCCCN,163.22499999999997,-2.175699999999998,5,6,97.36,-1.4645116991309084
CCCNOONOCONC,181.19199999999998,-0.6060999999999994,3,7,73.01,-1.7737800719448882
NCNCO,76.09899999999999,-1.5579999999999998,3,3,58.28,-0.04158120458624759
OOCCCCONOCC,165.189,0.7288999999999997,2,5,59.95,-2.0563007623749923
CCOOOOONCNNC,183.16400000000002,-1.0645999999999989,3,8,82.24000000000001,-1.870290051266598
NCCOC,75.11099999999999,-0.4085000000000001,1,2,35.25,-0.3912943467980061
CCCNC,73.139,0.6157999999999999,1,1,12.03,-2.033806863122099
CONOOON,110.069,-1.1941000000000002,2,6,74.97,-1.1767738353153645
NOCOONO,110.06899999999999,-1.3237999999999999,3,6,85.97000000000001,-0.856046074131483
COCNNCCNO,135.167,-1.3366999999999991,4,5,65.55,-1.9411650159994607
OCOCC,76.095,-0.027300000000000102,1,2,29.46,-2.8013400772771218
NNONCNNCOCCNCO,210.238,-3.5488999999999975,7,9,124.86000000000001,-0.6333228234233237
NOCOOCNOCONO,185.136,-1.8709999999999987,4,9,116.46000000000002,-0.6223417760876881
NNNCCC,89.14200000000001,-0.6357000000000006,3,3,50.08,-0.955324380145077
OOCNN,78.071,-1.1031999999999997,3,4,67.51,-2.9584332621760283
CONCCOO,107.109,-0.37300000000000005,2,4,50.72,-3.465551738168585
OCNNOC,92.098,-1.4081999999999997,3,4,53.519999999999996,0.4850212831318199
OCCOOCNOONOC,184.148,-1.5967999999999989,3,8,90.44000000000001,-0.09727680676274941
COCNCCCNOONN,180.20800000000003,-1.5988999999999978,4,7,89.8,-2.9162338667203676
CNOOO,79.05499999999999,-0.458,2,4,50.72,-4.817983681700011
CONNNNCNC,135.171,-2.171899999999999,5,6,69.38,-3.4976387619538007
CNNNCNNN,120.16000000000003,-2.8595999999999995,6,6,86.17,-2.4831283140607425
CNCCCNNOONNN,180.21200000000002,-2.5637999999999987,6,8,104.63,-1.0398338800791005
OCNNCNOONC,152.154,-2.4248999999999983,5,7,86.81,-3.029841980170037
COCNOCN,106.12500000000001,-0.9722999999999997,2,4,56.51,-4.429317100291231
OCONOCNOONO,171.109,-2.3068999999999997,5,9,113.47000000000001,-2.722651680013958
CONCCNCCN,133.195,-1.3142999999999982,3,4,59.31,-4.075524859294172
NOCONCNONNO,169.14100000000002,-2.767499999999999,6,9,122.06000000000002,-2.2730370896641703
OOOCNONNONCON,201.13899999999998,-2.820499999999999,6,11,140.52,-2.491074136476198
NOONONCCCCNCCC,208.26199999999997,-0.47109999999999963,4,7,89.80000000000001,-2.319815740975945
NONOCC,92.098,-0.6672,2,4,56.510000000000005,-4.90897300161329
NNNCCCOOONCOCO,212.206,-2.3472999999999984,5,9,119.26000000000002,-1.3808048228003749
CNCNNCO,105.14099999999999,-1.792699999999999,4,4,56.31999999999999,-2.042807700563937
CCNCNNOONCN,165.19699999999997,-2.0683999999999987,5,7,92.6,-3.2022620666090686
OCOONO,95.05399999999999,-1.2218,3,5,70.95,-3.4672747780923476
COCCCNNC,118.18,-0.25309999999999966,2,3,33.29,-1.3066864661494624
OCNCNNOCOO,153.138,-2.043799999999999,5,7,95.01,-0.9427555482829983
CNNCNONCOO,152.154,-1.8591999999999986,5,7,86.81,-1.524457285347745
NOONC,78.071,-1.0573,2,4,56.510000000000005,0.3311648639151228
ONOOCNOOOCONNO,218.122,-2.4571999999999994,6,12,143.96,-1.6050625746827758
COOOOOO,112.03699999999999,-0.1678,1,6,66.38000000000001,-1.749418529229114
OCNCNNNN,121.144,-3.044199999999999,6,6,94.36999999999999,-2.423213982870106
ONOCCNO,108.09700000000001,-1.1244,4,5,73.75,0.9777211730661337
NOOOCNOONONON,203.111,-3.1037,5,12,152.74000000000004,-1.9733397740239569
OOCCOCNNNONO,184.15200000000002,-2.1256999999999993,6,9,116.27000000000001,-3.883743582481738
NNONNCNOCONCO,198.183,-3.702299999999998,7,10,134.09,-1.312076861754184
CCCNCCCNO,132.20700000000002,0.3549000000000001,3,3,44.29,-2.117594276397818
OCCNCOOCNNNCN,195.223,-3.053499999999998,6,8,112.83,-1.7694320029170583
